step,t_us,crack_tip_x_mm,n_crack_tips,crack_vel_mms,crack_vel_frac_cR,branched
13940,23.7841,19.708243,1,390914.19,0.4250,0
13960,23.8183,19.758204,1,1464135.85,1.5916,0
13980,23.8524,19.769846,1,341153.73,0.3709,0
14000,23.8865,19.773242,1,99520.93,0.1082,0
14020,23.9206,19.798223,1,732067.93,0.7958,0
14040,23.9547,20.100379,1,8854780.62,9.6259,0
14060,23.9889,20.103405,1,88679.05,0.0964,0
14080,24.0230,20.109412,1,176013.82,0.1913,0
14100,24.0571,20.109412,1,0.00,0.0000,0
14120,24.0912,20.109412,1,0.00,0.0000,0
14140,24.1254,20.109412,1,0.00,0.0000,0
14160,24.1595,20.118307,1,260680.40,0.2834,0
14180,24.1936,20.118307,1,0.00,0.0000,0
14200,24.2277,20.118307,1,0.00,0.0000,0
14220,24.2619,20.118307,1,0.00,0.0000,0
14240,24.2960,20.118307,1,0.00,0.0000,0
14260,24.3301,20.118307,1,0.00,0.0000,0
14280,24.3642,20.118307,1,0.00,0.0000,0
14300,24.3984,20.118307,1,0.00,0.0000,0
14320,24.4325,20.118307,1,0.00,0.0000,0
14340,24.4666,20.118307,1,0.00,0.0000,0
14360,24.5007,20.118307,1,0.00,0.0000,0
14380,24.5348,20.118307,1,0.00,0.0000,0
14400,24.5690,20.540554,1,12374059.12,13.4516,0
14420,24.6031,20.555551,1,439486.24,0.4778,0
14440,24.6372,20.567839,1,360109.99,0.3915,0
14460,24.6713,20.592768,1,730556.70,0.7942,0
14480,24.7055,20.617741,1,731823.40,0.7956,0
14500,24.7396,20.641021,1,682247.83,0.7417,0
14520,24.7737,20.654361,1,390914.19,0.4250,0
14540,24.8078,20.692681,1,1122982.12,1.2208,0
14560,24.8420,20.704322,1,341153.73,0.3709,0
14580,24.8761,20.729303,1,732067.93,0.7958,0
14600,24.9102,20.742643,1,390914.19,0.4250,0
14620,24.9443,20.754284,1,341153.73,0.3709,0
14640,24.9785,20.767623,1,390914.19,0.4250,0
14660,25.0126,20.815887,1,1414375.39,1.5375,0
14680,25.0467,20.817585,1,49760.46,0.0541,0
14700,25.0808,20.854207,1,1073221.66,1.1667,0
14720,25.1149,20.855905,1,49760.46,0.0541,0
14740,25.1491,20.867546,1,341153.73,0.3709,0
14760,25.1832,20.892527,1,732067.93,0.7958,0
14780,25.2173,20.905867,1,390914.19,0.4250,0
14800,25.2514,20.930847,1,732067.93,0.7958,0
14820,25.2856,20.955828,1,732067.93,0.7958,0
14840,25.3197,20.967469,1,341153.73,0.3709,0
14860,25.3538,20.969167,1,49760.46,0.0541,0
14880,25.3879,21.005790,1,1073221.66,1.1667,0
14900,25.4221,21.030770,1,732067.93,0.7958,0
14920,25.4562,21.042412,1,341153.73,0.3709,0
14940,25.4903,21.055751,1,390914.19,0.4250,0
14960,25.5244,21.090675,1,1023461.20,1.1126,0
14980,25.5586,21.094071,1,99520.93,0.1082,0
15000,25.5927,21.130694,1,1073221.66,1.1667,0
15020,25.6268,21.132392,1,49760.46,0.0541,0
15040,25.6609,21.140637,1,241632.81,0.2627,0
15060,25.6950,21.192296,1,1513896.32,1.6457,0
15080,25.7292,21.205636,1,390914.19,0.4250,0
15100,25.7633,21.215579,1,291393.27,0.3168,0
15120,25.7974,21.253899,1,1122982.12,1.2208,0
15140,25.8315,21.267239,1,390914.19,0.4250,0
15160,25.8657,21.293918,1,781828.39,0.8499,0
15180,25.8998,21.313804,1,582786.54,0.6335,0
15200,25.9339,21.318898,1,149281.39,0.1623,0
15220,25.9680,21.343879,1,732067.93,0.7958,0
15240,26.0022,21.362068,1,533026.07,0.5794,0
15260,26.0363,21.365464,1,99520.93,0.1082,0
15280,26.0704,21.402086,1,1073221.66,1.1667,0
15300,26.1045,21.425369,1,682307.46,0.7417,0
15320,26.1387,21.437010,1,341153.73,0.3709,0
15340,26.1728,21.448652,1,341153.73,0.3709,0
15360,26.2069,21.485518,1,1080391.17,1.1745,0
15380,26.2410,21.498613,1,383744.68,0.4172,0
15400,26.2751,21.510254,1,341153.73,0.3709,0
15420,26.3093,21.523838,1,398083.71,0.4327,0
15440,26.3434,21.546877,1,675137.95,0.7339,0
15460,26.3775,21.560216,1,390914.19,0.4250,0
15480,26.4116,21.585197,1,732067.93,0.7958,0
15500,26.4458,21.633460,1,1414375.39,1.5375,0
15520,26.4799,21.645102,1,341153.73,0.3709,0
15540,26.5140,21.658441,1,390914.19,0.4250,0
15560,26.5481,21.695063,1,1073221.66,1.1667,0
15580,26.5823,21.696761,1,49760.46,0.0541,0
15600,26.6164,21.708403,1,341153.73,0.3709,0
15620,26.6505,21.733383,1,732067.93,0.7958,0
15640,26.6846,21.756666,1,682307.46,0.7417,0
15660,26.7188,21.770006,1,390914.19,0.4250,0
15680,26.7529,21.806628,1,1073221.66,1.1667,0
15700,26.7870,21.819967,1,390914.19,0.4250,0
15720,26.8211,21.831608,1,341153.73,0.3709,0
15740,26.8552,21.856589,1,732067.93,0.7958,0
15760,26.8894,21.868231,1,341153.73,0.3709,0
15780,26.9235,21.906551,1,1122982.12,1.2208,0
15800,26.9576,21.918192,1,341153.73,0.3709,0
15820,26.9917,21.931532,1,390914.19,0.4250,0
15840,27.0259,21.944871,1,390914.19,0.4250,0
15860,27.0600,21.981493,1,1073221.66,1.1667,0
15880,27.0941,21.993134,1,341153.73,0.3709,0
15900,27.1282,22.006474,1,390914.19,0.4250,0
15920,27.1624,22.018115,1,341153.73,0.3709,0
15940,27.1965,22.031455,1,390914.19,0.4250,0
15960,27.2306,22.056435,1,732067.93,0.7958,0
15980,27.2647,22.079718,1,682307.46,0.7417,0
16000,27.2989,22.093058,1,390914.19,0.4250,0
16020,27.3330,22.104699,1,341153.73,0.3709,0
16040,27.3671,22.129680,1,732067.93,0.7958,0
16060,27.4012,22.143019,1,390914.19,0.4250,0
16080,27.4354,22.166302,1,682307.46,0.7417,0
16100,27.4695,22.179641,1,390914.19,0.4250,0
16120,27.5036,22.202924,1,682307.46,0.7417,0
16140,27.5377,22.216263,1,390914.19,0.4250,0
16160,27.5718,22.229603,1,390914.19,0.4250,0
16180,27.6060,22.252886,2,682307.46,0.7417,1
16200,27.6401,22.277866,2,732067.93,0.7958,1
16220,27.6742,22.291206,2,390914.19,0.4250,1
16240,27.7083,22.302847,2,341153.73,0.3709,1
16260,27.7425,22.653405,2,10273200.87,11.1678,1
16280,27.7766,22.653405,2,0.00,0.0000,1
16300,27.8107,22.659412,2,176013.82,0.1913,1
16320,27.8448,22.659412,2,0.00,0.0000,1
16340,27.8790,22.659412,2,0.00,0.0000,1
16360,27.9131,22.659412,2,0.00,0.0000,1
16380,27.9472,22.659412,2,0.00,0.0000,1
16400,27.9813,22.668307,2,260680.40,0.2834,1
16420,28.0155,22.668307,2,0.00,0.0000,1
16440,28.0496,22.668307,2,0.00,0.0000,1
16460,28.0837,22.668307,2,0.00,0.0000,1
16480,28.1178,22.668307,2,0.00,0.0000,1
16500,28.1519,22.668307,2,0.00,0.0000,1
16520,28.1861,22.668307,2,0.00,0.0000,1
16540,28.2202,22.668307,2,0.00,0.0000,1
16560,28.2543,22.668307,2,0.00,0.0000,1
16580,28.2884,23.050000,2,11185613.18,12.1597,1
16600,28.3226,23.074206,2,709366.42,0.7711,1
16620,28.3567,23.110535,2,1064626.61,1.1573,1
16640,28.3908,23.120532,2,292974.50,0.3185,1
16660,28.4249,23.144193,2,693370.42,0.7538,1
16680,28.4591,23.169185,2,732403.49,0.7962,1
16700,28.4932,23.180817,2,340883.41,0.3706,1
16720,28.5273,23.205796,2,732015.65,0.7958,1
16740,28.5614,23.219136,2,390930.83,0.4250,1
16760,28.5956,23.242418,2,682279.87,0.7417,1
16780,28.6297,23.280738,2,1122980.11,1.2208,1
16800,28.6638,23.292379,2,341153.73,0.3709,1
16820,28.6979,23.294077,2,49760.46,0.0541,1
16840,28.7320,23.330699,2,1073221.66,1.1667,1
16860,28.7662,23.344039,2,390914.19,0.4250,1
16880,28.8003,23.344039,2,0.00,0.0000,1
16900,28.8344,23.380661,2,1073221.66,1.1667,1
16920,28.8685,23.403944,2,682307.46,0.7417,1
16940,28.9027,23.418981,2,440674.66,0.4790,1
16960,28.9368,23.443962,2,732067.93,0.7958,1
16980,28.9709,23.480584,2,1073221.66,1.1667,1
17000,29.0050,23.482282,2,49760.46,0.0541,1
17020,29.0392,23.507263,2,732067.93,0.7958,1
17040,29.0733,23.530546,2,682307.46,0.7417,1
17060,29.1074,23.543885,2,390914.19,0.4250,1
17080,29.1415,23.557224,2,390914.19,0.4250,1
17100,29.1757,23.607186,2,1464135.85,1.5916,1
17120,29.2098,23.620525,2,390914.19,0.4250,1
17140,29.2439,23.632167,2,341153.73,0.3709,1
17160,29.2780,23.643808,2,341153.73,0.3709,1
17180,29.3121,23.683826,2,1172742.58,1.2749,1
17200,29.3463,23.693770,2,291393.27,0.3168,1
17220,29.3804,23.705411,2,341153.73,0.3709,1
17240,29.4145,23.745429,2,1172742.58,1.2749,1
17260,29.4486,23.757070,2,341153.73,0.3709,1
17280,29.4828,23.793693,2,1073221.66,1.1667,1
17300,29.5169,23.820371,2,781828.39,0.8499,1
17320,29.5510,23.832013,2,341153.73,0.3709,1
17340,29.5851,23.843654,2,341153.73,0.3709,1
17360,29.6193,23.845352,2,49760.46,0.0541,1
17380,29.6534,23.872031,2,781828.39,0.8499,1
17400,29.6875,23.883672,2,341153.73,0.3709,1
17420,29.7216,23.920294,2,1073221.66,1.1667,1
17440,29.7558,23.931936,2,341153.73,0.3709,1
17460,29.7899,23.946973,2,440674.66,0.4790,1
17480,29.8240,23.970256,2,682307.46,0.7417,1
17500,29.8581,23.983595,2,390914.19,0.4250,1
17520,29.8922,23.996935,2,390914.19,0.4250,1
17540,29.9264,24.018520,2,632547.00,0.6876,1
17560,29.9605,24.055142,2,1073221.66,1.1667,1
17580,29.9946,24.070179,2,440674.66,0.4790,1
17600,30.0287,24.103405,2,973700.73,1.0585,1
17620,30.0629,24.108499,2,149281.39,0.1623,1
17640,30.0970,24.128386,2,582786.54,0.6335,1
17660,30.1311,24.153367,2,732067.93,0.7958,1
17680,30.1652,24.166706,2,390914.19,0.4250,1
17700,30.1994,24.180046,2,390914.19,0.4250,1
17720,30.2335,24.189989,2,291393.27,0.3168,1
17740,30.2676,24.238253,2,1414375.39,1.5375,1
17760,30.3017,24.241649,2,99520.93,0.1082,1
17780,30.3359,24.249894,2,241632.81,0.2627,1
17800,30.3700,24.251592,2,49760.46,0.0541,1
17820,30.4041,24.289912,2,1122982.12,1.2208,1
17840,30.4382,24.313195,2,682307.46,0.7417,1
17860,30.4723,24.338176,2,732067.93,0.7958,1
17880,30.5065,24.351515,2,390914.19,0.4250,1
17900,30.5406,24.374798,2,682307.46,0.7417,1
17920,30.5747,24.388137,2,390914.19,0.4250,1
17940,30.6088,24.388382,2,7169.51,0.0078,1
17960,30.6430,24.424759,2,1066052.15,1.1589,1
17980,30.6771,24.448042,2,682307.46,0.7417,1
18000,30.7112,24.461381,2,390914.19,0.4250,1
18020,30.7453,24.474721,2,390914.19,0.4250,1
18040,30.7795,24.486362,2,341153.73,0.3709,1
18060,30.8136,24.524682,2,1122982.12,1.2208,1
18080,30.8477,24.561305,2,1073221.66,1.1667,1
18100,30.8818,24.564945,2,106690.44,0.1160,1
18120,30.9160,24.574644,2,284223.76,0.3090,1
18140,30.9501,24.586285,2,341153.73,0.3709,1
18160,30.9842,24.609568,2,682307.46,0.7417,1
18180,31.0183,24.622907,2,390914.19,0.4250,1
18200,31.0524,24.622907,2,0.00,0.0000,1
18220,31.0866,24.672869,2,1464135.85,1.5916,1
18240,31.1207,24.686208,2,390914.19,0.4250,1
18260,31.1548,24.697850,2,341153.73,0.3709,1
18280,31.1889,24.722831,2,732067.93,0.7958,1
18300,31.2231,24.736170,2,390914.19,0.4250,1
18320,31.2572,24.759453,2,682307.46,0.7417,1
18340,31.2913,24.786131,2,781828.39,0.8499,1
18360,31.3254,24.797773,2,341153.73,0.3709,1
18380,31.3596,24.822754,2,732067.93,0.7958,1
18400,31.3937,24.834395,2,341153.73,0.3709,1
18420,31.4278,24.861074,2,781828.39,0.8499,1
18440,31.4619,24.872715,2,341153.73,0.3709,1
18460,31.4961,25.203405,2,9690962.04,10.5349,1
18480,31.5302,25.203405,2,0.00,0.0000,1
18500,31.5643,25.209412,2,176013.82,0.1913,1
18520,31.5984,25.209412,2,0.00,0.0000,1
18540,31.6325,25.209412,2,0.00,0.0000,1
18560,31.6667,25.209412,2,0.00,0.0000,1
18580,31.7008,25.209412,2,0.00,0.0000,1
18600,31.7349,25.218307,2,260680.40,0.2834,1
18620,31.7690,25.218307,2,0.00,0.0000,1
18640,31.8032,25.218307,2,0.00,0.0000,1
18660,31.8373,25.218307,2,0.00,0.0000,1
18680,31.8714,25.218307,2,0.00,0.0000,1
18700,31.9055,25.218307,2,0.00,0.0000,1
18720,31.9397,25.218307,2,0.00,0.0000,1
18740,31.9738,25.218307,2,0.00,0.0000,1
18760,32.0079,25.218307,2,0.00,0.0000,1
18780,32.0420,25.218307,2,0.00,0.0000,1
18800,32.0762,25.218307,2,0.00,0.0000,1
18820,32.1103,25.637019,2,12270455.01,13.3390,1
18840,32.1444,25.657610,2,603440.68,0.6560,1
18860,32.1785,25.670646,2,382030.75,0.4153,1
18880,32.2127,25.695627,2,732067.93,0.7958,1
18900,32.2468,25.707269,2,341153.73,0.3709,1
18920,32.2809,25.732249,2,732067.93,0.7958,1
18940,32.3150,25.758928,2,781828.39,0.8499,1
18960,32.3491,25.770570,2,341153.73,0.3709,1
18980,32.3833,25.783909,2,390914.19,0.4250,1
19000,32.4174,25.807192,2,682307.46,0.7417,1
19020,32.4515,25.820531,2,390914.19,0.4250,1
19040,32.4856,25.845512,2,732067.93,0.7958,1
19060,32.5198,25.858851,2,390914.19,0.4250,1
19080,32.5539,25.883832,2,732067.93,0.7958,1
19100,32.5880,25.897171,2,390914.19,0.4250,1
19120,32.6221,25.908813,2,341153.73,0.3709,1
19140,32.6563,25.945435,2,1073221.66,1.1667,1
19160,32.6904,25.958774,2,390914.19,0.4250,1
19180,32.7245,25.970416,2,341153.73,0.3709,1
19200,32.7586,25.997095,2,781828.39,0.8499,1
19220,32.7928,26.010434,2,390914.19,0.4250,1
19240,32.8269,26.032019,2,632547.00,0.6876,1
19260,32.8610,26.047056,2,440674.66,0.4790,1
19280,32.8951,26.081980,2,1023461.20,1.1126,1
19300,32.9292,26.095320,2,390914.19,0.4250,1
19320,32.9634,26.106961,2,341153.73,0.3709,1
19340,32.9975,26.133640,2,781828.39,0.8499,1
19360,33.0316,26.145281,2,341153.73,0.3709,1
19380,33.0657,26.158621,2,390914.19,0.4250,1
19400,33.0999,26.171960,2,390914.19,0.4250,1
19420,33.1340,26.195243,2,682307.46,0.7417,1
19440,33.1681,26.206884,2,341153.73,0.3709,1
19460,33.2022,26.235261,2,831588.85,0.9040,1
19480,33.2364,26.248600,2,390914.19,0.4250,1
19500,33.2705,26.270185,2,632547.00,0.6876,1
19520,33.3046,26.273581,2,99520.93,0.1082,1
19540,33.3387,26.323543,2,1464135.85,1.5916,1
19560,33.3729,26.361863,2,1122982.12,1.2208,1
19580,33.4070,26.371806,2,291393.27,0.3168,1
19600,33.4411,26.393391,2,632547.00,0.6876,1
19620,33.4752,26.398485,2,149281.39,0.1623,1
19640,33.5093,26.423466,2,732067.93,0.7958,1
19660,33.5435,26.431711,2,241632.81,0.2627,1
19680,33.5776,26.433409,2,49760.46,0.0541,1
19700,33.6117,26.435107,2,49760.46,0.0541,1
19720,33.6458,26.495012,2,1755529.12,1.9084,1
19740,33.6800,26.506653,2,341153.73,0.3709,1
19760,33.7141,26.531634,2,732067.93,0.7958,1
19780,33.7482,26.544973,2,390914.19,0.4250,1
19800,33.7823,26.556615,2,341153.73,0.3709,1
19820,33.8165,26.569954,2,390914.19,0.4250,1
19840,33.8506,26.619916,2,1464135.85,1.5916,1
19860,33.8847,26.633255,2,390914.19,0.4250,1
19880,33.9188,26.653142,2,582786.54,0.6335,1
19900,33.9530,26.664783,2,341153.73,0.3709,1
19920,33.9871,26.679821,2,440674.66,0.4790,1
19940,34.0212,26.716443,2,1073221.66,1.1667,1
19960,34.0553,26.744820,2,831588.85,0.9040,1
19980,34.0894,26.754763,2,291393.27,0.3168,1
20000,34.1236,26.793083,2,1122982.12,1.2208,1
20020,34.1577,26.793083,2,0.00,0.0000,1
20040,34.1918,26.818064,2,732067.93,0.7958,1
20060,34.2259,26.829705,2,341153.73,0.3709,1
20080,34.2601,26.841347,2,341153.73,0.3709,1
20100,34.2942,26.889610,2,1414375.39,1.5375,1
20120,34.3283,26.893006,2,99520.93,0.1082,1
20140,34.3624,26.904648,2,341153.73,0.3709,1
20160,34.3966,26.916289,2,341153.73,0.3709,1
20180,34.4307,26.939572,2,682307.46,0.7417,1
20200,34.4648,26.951213,2,341153.73,0.3709,1
20220,34.4989,26.976194,2,732067.93,0.7958,1
20240,34.5331,26.989533,2,390914.19,0.4250,1
20260,34.5672,27.002873,2,390914.19,0.4250,1
20280,34.6013,27.014514,2,341153.73,0.3709,1
20300,34.6354,27.039495,2,732067.93,0.7958,1
20320,34.6695,27.052834,2,390914.19,0.4250,1
20340,34.7037,27.064476,2,341153.73,0.3709,1
20360,34.7378,27.102796,2,1122982.12,1.2208,1
20380,34.7719,27.114437,2,341153.73,0.3709,1
20400,34.8060,27.127777,2,390914.19,0.4250,1
20420,34.8402,27.152757,2,732067.93,0.7958,1
20440,34.8743,27.164399,2,341153.73,0.3709,1
20460,34.9084,27.187682,2,682307.46,0.7417,1
20480,34.9425,27.202719,2,440674.66,0.4790,1
20500,34.9767,27.227700,2,732067.93,0.7958,1
20520,35.0108,27.241039,2,390914.19,0.4250,1
20540,35.0449,27.264322,2,682307.46,0.7417,1
20560,35.0790,27.291001,2,781828.39,0.8499,1
20580,35.1132,27.314283,2,682307.46,0.7417,1
20600,35.1473,27.327623,2,390914.19,0.4250,1
20620,35.1814,27.339264,2,341153.73,0.3709,1
20640,35.2155,27.362547,2,682307.46,0.7417,1
20660,35.2496,27.404263,2,1222503.05,1.3290,1
20680,35.2838,27.417602,2,390914.19,0.4250,1
20700,35.3179,27.442583,2,732067.93,0.7958,1
20720,35.3520,27.750379,2,9020044.16,9.8055,1
20740,35.3861,27.753405,2,88679.05,0.0964,1
20760,35.4203,27.753405,2,0.00,0.0000,1
20780,35.4544,27.759412,2,176013.82,0.1913,1
20800,35.4885,27.759412,2,0.00,0.0000,1
20820,35.5226,27.759412,2,0.00,0.0000,1
20840,35.5568,27.768307,2,260680.40,0.2834,1
20860,35.5909,27.768307,2,0.00,0.0000,1
20880,35.6250,27.768307,2,0.00,0.0000,1
20900,35.6591,27.768307,2,0.00,0.0000,1
20920,35.6933,27.768307,2,0.00,0.0000,1
20940,35.7274,27.768307,2,0.00,0.0000,1
20960,35.7615,27.768307,2,0.00,0.0000,1
20980,35.7956,27.768307,2,0.00,0.0000,1
21000,35.8297,27.768307,2,0.00,0.0000,1
21020,35.8639,27.768307,2,0.00,0.0000,1
