step,t_us,crack_tip_x_mm,n_crack_tips,crack_vel_mms,crack_vel_frac_cR,branched
8660,34.1835,24.235682,1,488450.60,0.5310,0
8680,34.2625,24.283395,1,604379.97,0.6570,0
8700,34.3414,24.324178,1,516583.09,0.5616,0
8720,34.4204,24.374112,1,632512.47,0.6876,0
8740,34.4993,24.410452,1,460318.10,0.5004,0
8760,34.5783,24.460386,1,632512.47,0.6876,0
8780,34.6572,24.510320,1,632512.47,0.6876,0
8800,34.7361,24.548881,1,488450.60,0.5310,0
8820,34.8151,24.596595,1,604379.97,0.6570,0
8840,34.8940,24.637377,1,516583.09,0.5616,0
8860,34.9730,24.675938,1,488450.60,0.5310,0
8880,35.0519,24.723651,1,604379.97,0.6570,0
8900,35.1309,24.771364,1,604379.97,0.6570,0
8920,35.2098,24.809925,1,488450.60,0.5310,0
8940,35.2888,24.850707,1,516583.09,0.5616,0
8960,35.3677,24.898421,1,604379.97,0.6570,0
8980,35.4467,24.936982,1,488450.60,0.5310,0
9000,35.5256,24.984695,1,604379.97,0.6570,0
9020,35.6045,25.025477,1,516583.09,0.5616,0
9040,35.6835,25.064038,1,488450.60,0.5310,0
9060,35.7624,25.111751,1,604379.97,0.6570,0
9080,35.8414,25.150313,1,488450.60,0.5310,0
9100,35.9203,25.188874,1,488450.60,0.5310,0
9120,35.9993,25.236587,1,604379.97,0.6570,0
9140,36.0782,25.277369,1,516583.09,0.5616,0
9160,36.1572,25.313709,1,460318.10,0.5004,0
9180,36.2361,25.377237,1,804706.83,0.8748,0
9200,36.3151,25.402204,1,316256.23,0.3438,0
9220,36.3940,25.440766,1,488450.60,0.5310,0
9240,36.4729,25.515667,1,948768.70,1.0314,0
9260,36.5519,25.538413,1,288123.74,0.3132,0
9280,36.6308,25.588347,1,632512.47,0.6876,0
9300,36.7098,25.615535,1,344388.73,0.3744,0
9320,36.7887,25.654096,1,488450.60,0.5310,0
9340,36.8677,25.692657,1,488450.60,0.5310,0
9360,36.9466,25.767559,1,948768.70,1.0314,0
9380,37.0256,25.778932,1,144061.87,0.1566,0
9400,37.1045,25.853833,1,948768.70,1.0314,0
9420,37.1835,25.867427,1,172194.36,0.1872,0
9440,37.2624,25.905988,1,488450.60,0.5310,0
9460,37.3414,25.942328,1,460318.10,0.5004,0
9480,37.4203,26.003636,1,776574.33,0.8442,0
9500,37.4992,26.030824,1,344388.73,0.3744,0
9520,37.5782,26.067164,1,460318.10,0.5004,0
9540,37.6571,26.114877,1,604379.97,0.6570,0
9560,37.7361,26.153438,1,488450.60,0.5310,0
9580,37.8150,26.191999,1,488450.60,0.5310,0
9600,37.8940,26.230560,1,488450.60,0.5310,0
9620,37.9729,26.278274,1,604379.97,0.6570,0
9640,38.0519,26.330429,1,660644.96,0.7182,0
9660,38.1308,26.355396,1,316256.23,0.3438,0
9680,38.2098,26.405330,1,632512.47,0.6876,0
9700,38.2887,26.441670,1,460318.10,0.5004,0
9720,38.3676,26.491604,1,632512.47,0.6876,0
9740,38.4466,26.530166,1,488450.60,0.5310,0
9760,38.5255,26.577879,1,604379.97,0.6570,0
9780,38.6045,26.616440,1,488450.60,0.5310,0
9800,38.6834,26.666374,1,632512.47,0.6876,0
9820,38.7624,26.741275,1,948768.70,1.0314,0
9840,38.8413,26.754869,1,172194.36,0.1872,0
9860,38.9203,26.804804,1,632512.47,0.6876,0
9880,38.9992,26.877484,1,920636.20,1.0008,0
9900,39.0782,26.891078,1,172194.36,0.1872,0
9920,39.1571,26.954606,1,804706.83,0.8748,0
9940,39.2361,27.004540,1,632512.47,0.6876,0
9960,39.3150,27.038660,1,432185.61,0.4698,0
9980,39.3939,27.090815,1,660644.96,0.7182,0
10000,39.4729,27.127155,1,460318.10,0.5004,0
10020,39.5518,27.177089,1,632512.46,0.6876,0
10040,39.6308,27.227023,1,632512.47,0.6876,0
10060,39.7097,27.265584,1,488450.60,0.5310,0
10080,39.7887,27.313298,1,604379.97,0.6570,0
10100,39.8676,27.354080,1,516583.09,0.5616,0
10120,39.9466,27.401793,1,604379.97,0.6570,0
10140,40.0255,27.453948,1,660644.96,0.7182,0
10160,40.1045,27.490288,1,460318.10,0.5004,0
10180,40.1834,27.540222,1,632512.47,0.6876,0
10200,40.2623,27.578784,1,488450.60,0.5310,0
10220,40.3413,27.628718,1,632512.47,0.6876,0
10240,40.4202,27.690025,1,776574.33,0.8442,0
10260,40.4992,27.739959,1,632512.47,0.6876,0
10280,40.5781,27.776299,1,460318.10,0.5004,0
10300,40.6571,27.814860,1,488450.60,0.5310,0
10320,40.7360,27.864795,1,632512.47,0.6876,0
10340,40.8150,27.914729,1,632512.47,0.6876,0
10360,40.8939,27.976036,1,776574.33,0.8442,0
10380,40.9729,28.003224,1,344388.73,0.3744,0
10400,41.0518,28.053158,1,632512.47,0.6876,0
10420,41.1308,28.089499,1,460318.10,0.5004,0
10440,41.2097,28.139433,1,632512.47,0.6876,0
10460,41.2886,28.216555,1,976901.19,1.0620,0
10480,41.3676,28.239301,1,288123.74,0.3132,0
10500,41.4465,28.277862,1,488450.60,0.5310,0
10520,41.5255,28.327796,1,632512.47,0.6876,0
10540,41.6044,28.364137,1,460318.10,0.5004,0
10560,41.6834,28.404919,1,516583.09,0.5616,0
10580,41.7623,28.452632,1,604379.97,0.6570,0
10600,41.8413,28.491193,1,488450.60,0.5310,0
10620,41.9202,28.538906,1,604379.97,0.6570,0
10640,41.9992,28.577467,1,488450.60,0.5310,0
10660,42.0781,28.616028,1,488450.60,0.5310,0
10680,42.1570,28.663742,1,604379.97,0.6570,0
10700,42.2360,28.704524,1,516583.09,0.5616,0
10720,42.3149,28.740864,1,460318.10,0.5004,0
10740,42.3939,28.790798,1,632512.47,0.6876,0
10760,42.4728,28.838511,1,604379.97,0.6570,0
10780,42.5518,28.877072,1,488450.60,0.5310,0
10800,42.6307,28.954195,1,976901.19,1.0620,0
10820,42.7097,28.965568,1,144061.87,0.1566,0
10840,42.7886,29.013281,1,604379.97,0.6570,0
10860,42.8676,29.063215,1,632512.47,0.6876,0
10880,42.9465,29.103997,1,516583.09,0.5616,0
10900,43.0254,29.140337,1,460318.10,0.5004,0
10920,43.1044,29.226612,1,1092830.57,1.1880,0
10940,43.1833,29.253800,1,344388.73,0.3744,0
10960,43.2623,29.287919,1,432185.61,0.4698,0
10980,43.3412,29.328701,1,516583.09,0.5616,0
11000,43.4202,29.376414,1,604379.97,0.6570,0
11020,43.4991,29.414975,1,488450.60,0.5310,0
11040,43.5781,29.462689,1,604379.97,0.6570,0
11060,43.6570,29.503471,1,516583.09,0.5616,0
11080,43.7360,29.539811,1,460318.10,0.5004,0
11100,43.8149,29.603339,1,804706.83,0.8748,0
11120,43.8939,29.628306,1,316256.23,0.3438,0
11140,43.9728,29.676019,1,604379.97,0.6570,0
11160,44.0517,29.714581,1,488450.60,0.5310,0
11180,44.1307,29.778109,1,804706.83,0.8748,0
11200,44.2096,29.803076,1,316256.23,0.3438,0
11220,44.2886,29.853010,1,632512.47,0.6876,0
11240,44.3675,29.900723,1,604379.97,0.6570,0
11260,44.4465,29.937064,1,460318.10,0.5004,0
11280,44.5254,29.977846,1,516583.09,0.5616,0
11300,44.6044,30.041374,1,804706.83,0.8748,0
11320,44.6833,30.064120,1,288123.74,0.3132,0
11340,44.7623,30.114054,1,632512.47,0.6876,0
11360,44.8412,30.177582,1,804706.83,0.8748,0
11380,44.9201,30.211702,1,432185.61,0.4698,0
11400,44.9991,30.252484,1,516583.09,0.5616,0
11420,45.0780,30.291045,1,488450.60,0.5310,0
11440,45.1570,30.338758,1,604379.97,0.6570,0
11460,45.2359,30.377319,1,488450.60,0.5310,0
11480,45.3149,30.427253,1,632512.47,0.6876,0
11500,45.3938,30.477187,1,632512.47,0.6876,0
11520,45.4728,30.513528,1,460318.10,0.5004,0
11540,45.5517,30.552089,1,488450.60,0.5310,0
11560,45.6307,30.599802,1,604379.97,0.6570,0
11580,45.7096,30.638363,1,488450.60,0.5310,0
11600,45.7886,30.688297,1,632512.47,0.6876,0
11620,45.8675,30.724637,1,460318.10,0.5004,0
11640,45.9464,30.765420,1,516583.09,0.5616,0
11660,46.0254,30.813133,1,604379.97,0.6570,0
11680,46.1043,30.851694,1,488450.60,0.5310,0
11700,46.1833,30.915222,1,804706.83,0.8748,0
11720,46.2622,30.962935,1,604379.97,0.6570,0
11740,46.3412,30.990123,1,344388.73,0.3744,0
11760,46.4201,31.065025,1,948768.70,1.0314,0
11780,46.4991,31.101365,1,460318.10,0.5004,0
11800,46.5780,31.128553,1,344388.73,0.3744,0
11820,46.6570,31.178487,1,632512.47,0.6876,0
11840,46.7359,31.214827,1,460318.10,0.5004,0
11860,46.8148,31.253388,1,488450.60,0.5310,0
11880,46.8938,31.303323,1,632512.47,0.6876,0
11900,46.9727,31.351036,1,604379.97,0.6570,0
11920,47.0517,31.403191,1,660644.96,0.7182,0
11940,47.1306,31.428158,1,316256.23,0.3438,0
11960,47.2096,31.478092,1,632512.47,0.6876,0
11980,47.2885,31.539399,1,776574.34,0.8442,0
12000,47.3675,31.552993,1,172194.36,0.1872,0
12020,47.4464,31.602928,1,632512.47,0.6876,0
12040,47.5254,31.652862,1,632512.47,0.6876,0
12060,47.6043,31.691423,1,488450.60,0.5310,0
12080,47.6833,31.727763,1,460318.10,0.5004,0
12100,47.7622,31.764103,1,460318.10,0.5004,0
12120,47.8411,31.827631,1,804706.83,0.8748,0
12140,47.9201,31.854820,1,344388.73,0.3744,0
12160,47.9990,31.888939,1,432185.61,0.4698,0
12180,48.0780,31.916092,1,343941.92,0.3739,0
12200,48.1569,31.964587,1,614282.96,0.6678,0
12220,48.2359,32.000000,1,448579.12,0.4876,0
12240,48.3148,32.000000,1,0.00,0.0000,0
12260,48.3938,32.000000,1,0.00,0.0000,0
12280,48.4727,32.000000,1,0.00,0.0000,0
12300,48.5517,32.000000,1,0.00,0.0000,0
12320,48.6306,32.000000,1,0.00,0.0000,0
12340,48.7095,32.000000,1,0.00,0.0000,0
12360,48.7885,32.000000,1,0.00,0.0000,0
12380,48.8674,32.000000,1,0.00,0.0000,0
12400,48.9464,32.000000,1,0.00,0.0000,0
12420,49.0253,32.000000,1,0.00,0.0000,0
12440,49.1043,32.000000,1,0.00,0.0000,0
12460,49.1832,32.000000,1,0.00,0.0000,0
12480,49.2622,32.000000,1,0.00,0.0000,0
12500,49.3411,32.000000,1,0.00,0.0000,0
12520,49.4201,32.000000,1,0.00,0.0000,0
12540,49.4990,32.000000,1,0.00,0.0000,0
12560,49.5779,32.000000,1,0.00,0.0000,0
12580,49.6569,32.000000,1,0.00,0.0000,0
12600,49.7358,32.000000,1,0.00,0.0000,0
12620,49.8148,32.000000,1,0.00,0.0000,0
12640,49.8937,32.000000,1,0.00,0.0000,0
12660,49.9727,32.000000,1,0.00,0.0000,0
12680,50.0516,32.000000,1,0.00,0.0000,0
12700,50.1306,32.000000,1,0.00,0.0000,0
12720,50.2095,32.000000,1,0.00,0.0000,0
12740,50.2885,32.000000,1,0.00,0.0000,0
12760,50.3674,32.000000,1,0.00,0.0000,0
12780,50.4464,32.000000,1,0.00,0.0000,0
12800,50.5253,32.000000,1,0.00,0.0000,0
12820,50.6042,32.000000,1,0.00,0.0000,0
12840,50.6832,32.000000,1,0.00,0.0000,0
12860,50.7621,32.000000,1,0.00,0.0000,0
12880,50.8411,32.000000,1,0.00,0.0000,0
12900,50.9200,32.000000,1,0.00,0.0000,0
12920,50.9990,32.000000,1,0.00,0.0000,0
12940,51.0779,32.000000,1,0.00,0.0000,0
12960,51.1569,32.000000,1,0.00,0.0000,0
12980,51.2358,32.000000,1,0.00,0.0000,0
13000,51.3148,32.000000,1,0.00,0.0000,0
13020,51.3937,32.000000,1,0.00,0.0000,0
13040,51.4726,32.000000,1,0.00,0.0000,0
13060,51.5516,32.000000,1,0.00,0.0000,0
13080,51.6305,32.000000,1,0.00,0.0000,0
13100,51.7095,32.000000,1,0.00,0.0000,0
13120,51.7884,32.000000,1,0.00,0.0000,0
13140,51.8674,32.000000,1,0.00,0.0000,0
13160,51.9463,32.000000,1,0.00,0.0000,0
13180,52.0253,32.000000,1,0.00,0.0000,0
13200,52.1042,32.000000,1,0.00,0.0000,0
13220,52.1832,32.000000,1,0.00,0.0000,0
13240,52.2621,32.000000,1,0.00,0.0000,0
13260,52.3411,32.000000,1,0.00,0.0000,0
13280,52.4200,32.000000,1,0.00,0.0000,0
13300,52.4989,32.000000,1,0.00,0.0000,0
13320,52.5779,32.000000,1,0.00,0.0000,0
13340,52.6568,32.000000,1,0.00,0.0000,0
13360,52.7358,32.000000,1,0.00,0.0000,0
13380,52.8147,32.000000,1,0.00,0.0000,0
13400,52.8937,32.000000,1,0.00,0.0000,0
13420,52.9726,32.000000,1,0.00,0.0000,0
13440,53.0516,32.000000,1,0.00,0.0000,0
13460,53.1305,32.000000,1,0.00,0.0000,0
13480,53.2095,32.000000,1,0.00,0.0000,0
13500,53.2884,32.000000,1,0.00,0.0000,0
13520,53.3673,32.000000,1,0.00,0.0000,0
13540,53.4463,32.000000,1,0.00,0.0000,0
13560,53.5252,32.000000,1,0.00,0.0000,0
13580,53.6042,32.000000,1,0.00,0.0000,0
13600,53.6831,32.000000,1,0.00,0.0000,0
13620,53.7621,32.000000,1,0.00,0.0000,0
13640,53.8410,32.000000,1,0.00,0.0000,0
13660,53.9200,32.000000,1,0.00,0.0000,0
13680,53.9989,32.000000,1,0.00,0.0000,0
13700,54.0779,32.000000,1,0.00,0.0000,0
13720,54.1568,32.000000,1,0.00,0.0000,0
13740,54.2357,32.000000,1,0.00,0.0000,0
13760,54.3147,32.000000,1,0.00,0.0000,0
13780,54.3936,32.000000,1,0.00,0.0000,0
13800,54.4726,32.000000,1,0.00,0.0000,0
13820,54.5515,32.000000,1,0.00,0.0000,0
13840,54.6305,32.000000,1,0.00,0.0000,0
13860,54.7094,32.000000,1,0.00,0.0000,0
13880,54.7884,32.000000,1,0.00,0.0000,0
13900,54.8673,32.000000,1,0.00,0.0000,0
13920,54.9463,32.000000,1,0.00,0.0000,0
13940,55.0252,32.000000,1,0.00,0.0000,0
13960,55.1042,32.000000,1,0.00,0.0000,0
13980,55.1831,32.000000,1,0.00,0.0000,0
14000,55.2620,32.000000,1,0.00,0.0000,0
14020,55.3410,32.000000,1,0.00,0.0000,0
14040,55.4199,32.000000,1,0.00,0.0000,0
14060,55.4989,32.000000,1,0.00,0.0000,0
14080,55.5778,32.000000,1,0.00,0.0000,0
14100,55.6568,32.000000,1,0.00,0.0000,0
14120,55.7357,32.000000,1,0.00,0.0000,0
14140,55.8147,32.000000,1,0.00,0.0000,0
14160,55.8936,32.000000,1,0.00,0.0000,0
14180,55.9726,32.000000,1,0.00,0.0000,0
14200,56.0515,32.000000,1,0.00,0.0000,0
14220,56.1304,32.000000,1,0.00,0.0000,0
14240,56.2094,32.000000,1,0.00,0.0000,0
14260,56.2883,32.000000,1,0.00,0.0000,0
14280,56.3673,32.000000,1,0.00,0.0000,0
14300,56.4462,32.000000,1,0.00,0.0000,0
14320,56.5252,32.000000,1,0.00,0.0000,0
14340,56.6041,32.000000,1,0.00,0.0000,0
14360,56.6831,32.000000,1,0.00,0.0000,0
14380,56.7620,32.000000,1,0.00,0.0000,0
14400,56.8410,32.000000,1,0.00,0.0000,0
14420,56.9199,32.000000,1,0.00,0.0000,0
14440,56.9989,32.000000,1,0.00,0.0000,0
14460,57.0778,32.000000,1,0.00,0.0000,0
14480,57.1567,32.000000,1,0.00,0.0000,0
14500,57.2357,32.000000,1,0.00,0.0000,0
14520,57.3146,32.000000,1,0.00,0.0000,0
14540,57.3936,32.000000,1,0.00,0.0000,0
14560,57.4725,32.000000,1,0.00,0.0000,0
14580,57.5515,32.000000,1,0.00,0.0000,0
14600,57.6304,32.000000,1,0.00,0.0000,0
14620,57.7094,32.000000,1,0.00,0.0000,0
14640,57.7883,32.000000,1,0.00,0.0000,0
14660,57.8673,32.000000,1,0.00,0.0000,0
14680,57.9462,32.000000,1,0.00,0.0000,0
14700,58.0251,32.000000,1,0.00,0.0000,0
14720,58.1041,32.000000,1,0.00,0.0000,0
14740,58.1830,32.000000,1,0.00,0.0000,0
14760,58.2620,32.000000,1,0.00,0.0000,0
14780,58.3409,32.000000,1,0.00,0.0000,0
14800,58.4199,32.000000,1,0.00,0.0000,0
14820,58.4988,32.000000,1,0.00,0.0000,0
14840,58.5778,32.000000,1,0.00,0.0000,0
14860,58.6567,32.000000,1,0.00,0.0000,0
14880,58.7357,32.000000,1,0.00,0.0000,0
14900,58.8146,32.000000,1,0.00,0.0000,0
14920,58.8936,32.000000,1,0.00,0.0000,0
14940,58.9725,32.000000,1,0.00,0.0000,0
14960,59.0514,32.000000,1,0.00,0.0000,0
14980,59.1304,32.000000,1,0.00,0.0000,0
15000,59.2093,32.000000,1,0.00,0.0000,0
15020,59.2883,32.000000,1,0.00,0.0000,0
15040,59.3672,32.000000,1,0.00,0.0000,0
15060,59.4462,32.000000,1,0.00,0.0000,0
15080,59.5251,32.000000,1,0.00,0.0000,0
15100,59.6041,32.000000,1,0.00,0.0000,0
15120,59.6830,32.000000,1,0.00,0.0000,0
15140,59.7620,32.000000,1,0.00,0.0000,0
15160,59.8409,32.000000,1,0.00,0.0000,0
15180,59.9198,32.000000,1,0.00,0.0000,0
15200,59.9988,32.000000,1,0.00,0.0000,0
15220,60.0777,32.000000,1,0.00,0.0000,0
15240,60.1567,32.000000,1,0.00,0.0000,0
15260,60.2356,32.000000,1,0.00,0.0000,0
15280,60.3146,32.000000,1,0.00,0.0000,0
15300,60.3935,32.000000,1,0.00,0.0000,0
15320,60.4725,32.000000,1,0.00,0.0000,0
15340,60.5514,32.000000,1,0.00,0.0000,0
15360,60.6304,32.000000,1,0.00,0.0000,0
15380,60.7093,32.000000,1,0.00,0.0000,0
15400,60.7882,32.000000,1,0.00,0.0000,0
15420,60.8672,32.000000,1,0.00,0.0000,0
15440,60.9461,32.000000,1,0.00,0.0000,0
15460,61.0251,32.000000,1,0.00,0.0000,0
